temperature,humidity,ventilation rate,volume,CO2_variance,features,scaledFeatures,prediction
22.62,49.66,0.25,65.0,13.364449999999495,[22.62    49.66     0.25    65.      13.36445],[-2.01123615  1.27132263  0.          0.         -0.35438028],0
22.62,49.67,0.25,65.0,4.118450000000176,[22.62    49.67     0.25    65.       4.11845],[-2.01123615  1.27391863  0.          0.         -0.35485603],0
22.62,49.69,0.25,65.0,317.5200000000011,[2.2620e+01 4.9690e+01 2.5000e-01 6.5000e+01 3.1752e+02],[-2.01123615  1.27911064  0.          0.         -0.33873005],0
22.62,49.98,0.25,65.0,4.147200000000314,[22.62   49.98    0.25   65.      4.1472],[-2.01123615  1.35439472  0.          0.         -0.35485456],0
22.63,40.09,0.25,65.0,217.77844999999772,[ 22.63     40.09      0.25     65.      217.77845],[-1.989522   -1.21305214  0.          0.         -0.34386222],2
22.63,41.96,0.25,65.0,2.6220499999999167,[22.63    41.96     0.25    65.       2.62205],[-1.989522   -0.7275996   0.          0.         -0.35493303],2
22.63,41.97,0.25,65.0,59.08630000000059,[22.63   41.97    0.25   65.     59.0863],[-1.989522   -0.72500359  0.          0.         -0.35202768],2
22.63,41.99,0.25,65.0,39.549899999998864,[22.63   41.99    0.25   65.     39.5499],[-1.989522   -0.71981159  0.          0.         -0.35303292],2
22.63,42.1,0.25,65.0,193.45444999999918,[ 22.63     42.1       0.25     65.      193.45445],[-1.989522   -0.69125555  0.          0.         -0.34511381],2
22.63,49.38,0.25,65.0,0.4417999999997307,[22.63   49.38    0.25   65.      0.4418],[-1.989522    1.19863455  0.          0.         -0.35504522],0
22.63,49.47,0.25,65.0,428.22643333333275,"[2.26300000e+01 4.94700000e+01 2.50000000e-01 6.50000000e+01
 4.28226433e+02]",[-1.989522    1.22199857  0.          0.         -0.33303368],0
22.63,49.48,0.25,65.0,3364.460449999993,"[2.26300000e+01 4.94800000e+01 2.50000000e-01 6.50000000e+01
 3.36446045e+03]",[-1.989522    1.22459458  0.          0.         -0.18195062],0
22.63,49.51,0.25,65.0,109.2241999999996,[ 22.63    49.51     0.25    65.     109.2242],[-1.989522    1.23238258  0.          0.         -0.34944785],0
22.63,49.53,0.25,65.0,3426.264199999998,[2.2630000e+01 4.9530000e+01 2.5000000e-01 6.5000000e+01 3.4262642e+03],[-1.989522    1.23757459  0.          0.         -0.17877053],0
22.63,49.55,0.25,65.0,220.5,[ 22.63  49.55   0.25  65.   220.5 ],[-1.989522    1.2427666   0.          0.         -0.34372219],0
22.63,49.58,0.25,65.0,157.05380000000142,[ 22.63    49.58     0.25    65.     157.0538],[-1.989522    1.2505546   0.          0.         -0.34698679],0
22.63,49.61,0.25,65.0,5.745100000000327,[22.63   49.61    0.25   65.      5.7451],[-1.989522    1.25834261  0.          0.         -0.35477234],0
22.63,49.62,0.25,65.0,5889.380449999985,"[2.26300000e+01 4.96200000e+01 2.50000000e-01 6.50000000e+01
 5.88938045e+03]",[-1.989522    1.26093862  0.          0.         -0.05203161],0
22.63,49.64,0.25,65.0,7.880450000000108,[22.63    49.64     0.25    65.       7.88045],[-1.989522    1.26613062  0.          0.         -0.35466246],0
22.63,49.67,0.25,65.0,6.993800000000034,[22.63   49.67    0.25   65.      6.9938],[-1.989522    1.27391863  0.          0.         -0.35470808],0
22.63,49.7,0.25,65.0,3069.3612500000063,"[2.26300000e+01 4.97000000e+01 2.50000000e-01 6.50000000e+01
 3.06936125e+03]",[-1.989522    1.28170664  0.          0.         -0.19713487],0
22.63,49.73,0.25,65.0,1424.1486999999977,[2.2630000e+01 4.9730000e+01 2.5000000e-01 6.5000000e+01 1.4241487e+03],[-1.989522    1.28949465  0.          0.         -0.2817888 ],0
22.63,49.84,0.25,65.0,3313.492933333336,"[2.26300000e+01 4.98400000e+01 2.50000000e-01 6.50000000e+01
 3.31349293e+03]",[-1.989522    1.31805068  0.          0.         -0.18457314],0
22.63,49.86,0.25,65.0,133.82479999999651,[ 22.63    49.86     0.25    65.     133.8248],[-1.989522    1.32324269  0.          0.         -0.34818203],0
22.63,49.97,0.25,65.0,68.21119999999809,[22.63   49.97    0.25   65.     68.2112],[-1.989522    1.35179872  0.          0.         -0.35155816],0
22.63,50.03,0.25,65.0,1.5664499999999677,[22.63    50.03     0.25    65.       1.56645],[-1.989522    1.36737473  0.          0.         -0.35498735],0
22.64,40.25,0.25,65.0,1351.6032333333364,"[2.26400000e+01 4.02500000e+01 2.50000000e-01 6.50000000e+01
 1.35160323e+03]",[-1.96780785 -1.17151609  0.          0.         -0.2855216 ],2
22.64,40.51,0.25,65.0,110.26125000000033,[ 22.64     40.51      0.25     65.      110.26125],[-1.96780785 -1.10402001  0.          0.         -0.34939449],2
22.64,41.59,0.25,65.0,24502.338449999977,"[2.26400000e+01 4.15900000e+01 2.50000000e-01 6.50000000e+01
 2.45023384e+04]",[-1.96780785 -0.8236517   0.          0.          0.90569267],2
22.64,41.65,0.25,65.0,21704.86124999998,"[2.26400000e+01 4.16500000e+01 2.50000000e-01 6.50000000e+01
 2.17048612e+04]",[-1.96780785 -0.80807568  0.          0.          0.76174931],2
22.64,41.8,0.25,65.0,0.06480000000000491,[2.264e+01 4.180e+01 2.500e-01 6.500e+01 6.480e-02],[-1.96780785 -0.76913564  0.          0.         -0.35506461],2
22.64,41.86,0.25,65.0,70.80499999999702,[22.64  41.86   0.25  65.    70.805],[-1.96780785 -0.75355962  0.          0.         -0.3514247 ],2
22.64,49.27,0.25,65.0,1.7484500000000085,[22.64    49.27     0.25    65.       1.74845],[-1.96780785  1.17007852  0.          0.         -0.35497798],0
22.64,49.4,0.25,65.0,0.4607999999998712,[22.64   49.4     0.25   65.      0.4608],[-1.96780785  1.20382655  0.          0.         -0.35504424],0
22.64,49.44,0.25,65.0,419.3408000000011,[2.264000e+01 4.944000e+01 2.500000e-01 6.500000e+01 4.193408e+02],[-1.96780785  1.21421056  0.          0.         -0.33349089],0
22.64,49.46,0.25,65.0,123.40205000000057,[ 22.64     49.46      0.25     65.      123.40205],[-1.96780785  1.21940257  0.          0.         -0.34871833],0
22.64,49.59,0.25,65.0,921.5322999999956,[2.264000e+01 4.959000e+01 2.500000e-01 6.500000e+01 9.215323e+02],[-1.96780785  1.25315061  0.          0.         -0.30765077],0
22.64,49.61,0.25,65.0,1649.9504333333216,"[2.26400000e+01 4.96100000e+01 2.50000000e-01 6.50000000e+01
 1.64995043e+03]",[-1.96780785  1.25834261  0.          0.         -0.27017023],0
22.64,49.64,0.25,65.0,0.0338000000000272,[2.264e+01 4.964e+01 2.500e-01 6.500e+01 3.380e-02],[-1.96780785  1.26613062  0.          0.         -0.35506621],0
22.64,49.66,0.25,65.0,2743.3372333333327,"[2.26400000e+01 4.96600000e+01 2.50000000e-01 6.50000000e+01
 2.74333723e+03]",[-1.96780785  1.27132263  0.          0.         -0.21391034],0
22.64,49.67,0.25,65.0,0.24499999999995226,[22.64  49.67   0.25  65.     0.245],[-1.96780785  1.27391863  0.          0.         -0.35505534],0
22.64,49.68,0.25,65.0,165.438050000001,[ 22.64     49.68      0.25     65.      165.43805],[-1.96780785  1.27651463  0.          0.         -0.34655538],0
22.64,49.71,0.25,65.0,307.76804999999865,[2.2640000e+01 4.9710000e+01 2.5000000e-01 6.5000000e+01 3.0776805e+02],[-1.96780785  1.28430264  0.          0.         -0.33923183],0
22.64,49.73,0.25,65.0,76.92853333333338,[22.64       49.73        0.25       65.         76.92853333],[-1.96780785  1.28949465  0.          0.         -0.35110961],0
22.64,49.77,0.25,65.0,58.72463333333508,[22.64       49.77        0.25       65.         58.72463333],[-1.96780785  1.29987866  0.          0.         -0.35204629],0
22.64,49.82,0.25,65.0,5213.226049999996,"[2.26400000e+01 4.98200000e+01 2.50000000e-01 6.50000000e+01
 5.21322605e+03]",[-1.96780785  1.31285867  0.          0.         -0.08682293],0
22.64,49.87,0.25,65.0,17.701249999998918,[22.64    49.87     0.25    65.      17.70125],[-1.96780785  1.32583869  0.          0.         -0.35415714],0
22.64,49.96,0.25,65.0,27.602449999999628,[22.64    49.96     0.25    65.      27.60245],[-1.96780785  1.34920271  0.          0.         -0.35364767],0
22.66,40.95,0.25,65.0,187.3584916666639,[ 22.66        40.95         0.25        65.         187.35849167],[-1.92437956 -0.98979589  0.          0.         -0.34542747],2
22.66,41.54,0.25,65.0,0.19845000000006877,[22.66    41.54     0.25    65.       0.19845],[-1.92437956 -0.83663172  0.          0.         -0.35505774],2
22.66,41.56,0.25,65.0,19528.80845,"[2.26600000e+01 4.15600000e+01 2.50000000e-01 6.50000000e+01
 1.95288085e+04]",[-1.92437956 -0.83143971  0.          0.          0.64978115],2
22.66,41.64,0.25,65.0,24167.011250000003,"[2.26600000e+01 4.16400000e+01 2.50000000e-01 6.50000000e+01
 2.41670113e+04]",[-1.92437956 -0.81067169  0.          0.          0.88843851],2
22.66,41.81,0.25,65.0,2469.63919999999,[2.2660000e+01 4.1810000e+01 2.5000000e-01 6.5000000e+01 2.4696392e+03],[-1.92437956 -0.76653964  0.          0.         -0.22799339],2
22.66,41.87,0.25,65.0,0.8580500000003753,[22.66    41.87     0.25    65.       0.85805],[-1.92437956 -0.75096362  0.          0.         -0.3550238 ],2
22.66,41.89,0.25,65.0,0.05780000000001082,[2.266e+01 4.189e+01 2.500e-01 6.500e+01 5.780e-02],[-1.92437956 -0.74577162  0.          0.         -0.35506497],2
22.66,45.89,0.25,65.0,4.292450000000519,[22.66    45.89     0.25    65.       4.29245],[-1.92437956  0.29262954  0.          0.         -0.35484708],0
22.66,46.07,0.25,65.0,32.56245000000132,[22.66    46.07     0.25    65.      32.56245],[-1.92437956  0.33935759  0.          0.         -0.35339246],0
22.66,46.14,0.25,65.0,118.73404999999951,[ 22.66     46.14      0.25     65.      118.73405],[-1.92437956  0.35752961  0.          0.         -0.34895852],0
22.66,49.38,0.25,65.0,52.46573333333352,[22.66       49.38        0.25       65.         52.46573333],[-1.92437956  1.19863455  0.          0.         -0.35236834],0
22.66,49.45,0.25,65.0,467.87405000000444,[2.2660000e+01 4.9450000e+01 2.5000000e-01 6.5000000e+01 4.6787405e+02],[-1.92437956  1.21680657  0.          0.         -0.33099363],0
22.66,49.6,0.25,65.0,7.449800000000053,[22.66   49.6     0.25   65.      7.4498],[-1.92437956  1.25574661  0.          0.         -0.35468462],0
22.66,49.67,0.25,65.0,148.94603333333282,[ 22.66        49.67         0.25        65.         148.94603333],[-1.92437956  1.27391863  0.          0.         -0.34740397],0
22.66,49.71,0.25,65.0,5698.848799999999,[2.2660000e+01 4.9710000e+01 2.5000000e-01 6.5000000e+01 5.6988488e+03],[-1.92437956  1.28430264  0.          0.         -0.06183536],0
22.66,49.72,0.25,65.0,0.5831999999999214,[22.66   49.72    0.25   65.      0.5832],[-1.92437956  1.28689865  0.          0.         -0.35503794],0
22.66,49.75,0.25,65.0,2362.593799999997,[2.2660000e+01 4.9750000e+01 2.5000000e-01 6.5000000e+01 2.3625938e+03],[-1.92437956  1.29468665  0.          0.         -0.23350138],0
22.66,49.77,0.25,65.0,18.180450000001205,[22.66    49.77     0.25    65.      18.18045],[-1.92437956  1.29987866  0.          0.         -0.35413248],0
22.66,49.78,0.25,65.0,79.5060499999973,[22.66    49.78     0.25    65.      79.50605],[-1.92437956  1.30247466  0.          0.         -0.35097699],0
22.66,49.82,0.25,65.0,0.5402333333333246,[22.66       49.82        0.25       65.          0.54023333],[-1.92437956  1.31285867  0.          0.         -0.35504015],0
22.66,49.83,0.25,65.0,4.410450000000418,[22.66    49.83     0.25    65.       4.41045],[-1.92437956  1.31545468  0.          0.         -0.35484101],0
22.67,40.01,0.25,65.0,0.0024500000000035015,[2.267e+01 4.001e+01 2.500e-01 6.500e+01 2.450e-03],[-1.90266541 -1.23382016  0.          0.         -0.35506782],2
22.67,40.27,0.25,65.0,6187.168799999989,[2.2670000e+01 4.0270000e+01 2.5000000e-01 6.5000000e+01 6.1871688e+03],[-1.90266541 -1.16632408  0.          0.         -0.036709  ],2
22.67,40.48,0.25,65.0,94.80644999999976,[22.67    40.48     0.25    65.      94.80645],[-1.90266541 -1.11180802  0.          0.         -0.35018971],2
22.67,40.77,0.25,65.0,4.351249999999464,[22.67    40.77     0.25    65.       4.35125],[-1.90266541 -1.03652394  0.          0.         -0.35484406],2
22.67,40.85,0.25,65.0,0.30419999999989006,[22.67   40.85    0.25   65.      0.3042],[-1.90266541 -1.01575592  0.          0.         -0.3550523 ],2
22.67,40.88,0.25,65.0,6906.086699999985,[2.2670000e+01 4.0880000e+01 2.5000000e-01 6.5000000e+01 6.9060867e+03],"[-1.90266541e+00 -1.00796791e+00  0.00000000e+00  0.00000000e+00
  2.82712737e-04]",2
22.67,41.42,0.25,65.0,45.31519999999983,[22.67   41.42    0.25   65.     45.3152],[-1.90266541 -0.86778375  0.          0.         -0.35273627],2
22.67,41.6,0.25,65.0,17020.669633333335,"[2.26700000e+01 4.16000000e+01 2.50000000e-01 6.50000000e+01
 1.70206696e+04]",[-1.90266541 -0.8210557   0.          0.          0.5207256 ],2
22.67,41.68,0.25,65.0,153.4751999999997,[ 22.67    41.68     0.25    65.     153.4752],[-1.90266541 -0.80028768  0.          0.         -0.34717093],2
22.67,41.71,0.25,65.0,47.04499999999934,[22.67  41.71   0.25  65.    47.045],[-1.90266541 -0.79249967  0.          0.         -0.35264726],2
22.67,41.75,0.25,65.0,1654.9847199999977,"[2.26700000e+01 4.17500000e+01 2.50000000e-01 6.50000000e+01
 1.65498472e+03]",[-1.90266541 -0.78211566  0.          0.         -0.2699112 ],2
22.67,41.81,0.25,65.0,23.07029999999972,[22.67   41.81    0.25   65.     23.0703],[-1.90266541 -0.76653964  0.          0.         -0.35388087],2
22.67,41.86,0.25,65.0,0.8192000000002562,[22.67   41.86    0.25   65.      0.8192],[-1.90266541 -0.75355962  0.          0.         -0.3550258 ],2
22.67,41.87,0.25,65.0,100.11125000000129,[ 22.67     41.87      0.25     65.      100.11125],[-1.90266541 -0.75096362  0.          0.         -0.34991675],2
22.67,41.89,0.25,65.0,76.26124999999888,[22.67    41.89     0.25    65.      76.26125],[-1.90266541 -0.74577162  0.          0.         -0.35114395],2
22.67,41.9,0.25,65.0,36.08803333333178,[22.67       41.9         0.25       65.         36.08803333],[-1.90266541 -0.74317561  0.          0.         -0.35321105],2
22.67,41.94,0.25,65.0,71.44823333333228,[22.67       41.94        0.25       65.         71.44823333],[-1.90266541 -0.7327916   0.          0.         -0.3513916 ],2
22.67,49.26,0.25,65.0,0.7688000000001523,[22.67   49.26    0.25   65.      0.7688],[-1.90266541  1.16748251  0.          0.         -0.35502839],0
22.67,49.37,0.25,65.0,308.01619999999986,[2.267000e+01 4.937000e+01 2.500000e-01 6.500000e+01 3.080162e+02],[-1.90266541  1.19603854  0.          0.         -0.33921907],0
22.67,49.39,0.25,65.0,21275.71919999997,"[2.26700000e+01 4.93900000e+01 2.50000000e-01 6.50000000e+01
 2.12757192e+04]",[-1.90266541  1.20123055  0.          0.          0.73966793],0
22.67,49.71,0.25,65.0,48.5112499999991,[22.67    49.71     0.25    65.      48.51125],[-1.90266541  1.28430264  0.          0.         -0.35257182],0
22.67,49.76,0.25,65.0,11.61620000000024,[22.67   49.76    0.25   65.     11.6162],[-1.90266541  1.29728266  0.          0.         -0.35447024],0
22.67,49.77,0.25,65.0,2.952450000000431,[22.67    49.77     0.25    65.       2.95245],[-1.90266541  1.29987866  0.          0.         -0.35491603],0
22.67,49.78,0.25,65.0,0.02644999999992574,[2.267e+01 4.978e+01 2.500e-01 6.500e+01 2.645e-02],[-1.90266541  1.30247466  0.          0.         -0.35506659],0
22.67,49.83,0.25,65.0,153.82579999999936,[ 22.67    49.83     0.25    65.     153.8258],[-1.90266541  1.31545468  0.          0.         -0.34715289],0
22.68,40.15,0.25,65.0,4638.168399999982,[2.2680000e+01 4.0150000e+01 2.5000000e-01 6.5000000e+01 4.6381684e+03],[-1.88095126 -1.19747612  0.          0.         -0.11641236],2
22.68,40.19,0.25,65.0,522.6144499999976,[2.2680000e+01 4.0190000e+01 2.5000000e-01 6.5000000e+01 5.2261445e+02],[-1.88095126 -1.18709211  0.          0.         -0.32817698],2
22.68,40.24,0.25,65.0,712.1537999999961,[2.268000e+01 4.024000e+01 2.500000e-01 6.500000e+01 7.121538e+02],[-1.88095126 -1.17411209  0.          0.         -0.31842428],2
22.68,40.46,0.25,65.0,3517.927200000009,[2.2680000e+01 4.0460000e+01 2.5000000e-01 6.5000000e+01 3.5179272e+03],[-1.88095126 -1.11700003  0.          0.         -0.17405404],2
22.68,40.55,0.25,65.0,270.04880000000287,[2.268000e+01 4.055000e+01 2.500000e-01 6.500000e+01 2.700488e+02],[-1.88095126 -1.093636    0.          0.         -0.34117267],2
22.68,40.61,0.25,65.0,1260.5220500000019,"[2.26800000e+01 4.06100000e+01 2.50000000e-01 6.50000000e+01
 1.26052205e+03]",[-1.88095126 -1.07805998  0.          0.         -0.29020816],2
22.68,40.66,0.25,65.0,0.336200000000041,[22.68   40.66    0.25   65.      0.3362],[-1.88095126 -1.06507997  0.          0.         -0.35505065],2
22.68,40.67,0.25,65.0,1884.9799999999987,[2.26800e+01 4.06700e+01 2.50000e-01 6.50000e+01 1.88498e+03],[-1.88095126 -1.06248397  0.          0.         -0.25807686],2
22.68,40.68,0.25,65.0,1989.543200000017,[2.2680000e+01 4.0680000e+01 2.5000000e-01 6.5000000e+01 1.9895432e+03],[-1.88095126 -1.05988796  0.          0.         -0.25269659],2
22.68,40.85,0.25,65.0,553.990933333335,"[2.26800000e+01 4.08500000e+01 2.50000000e-01 6.50000000e+01
 5.53990933e+02]",[-1.88095126 -1.01575592  0.          0.         -0.32656251],2
22.68,40.9,0.25,65.0,98.84179999999924,[22.68   40.9     0.25   65.     98.8418],[-1.88095126 -1.0027759   0.          0.         -0.34998207],2
22.68,40.93,0.25,65.0,1006.7888999999977,[2.2680000e+01 4.0930000e+01 2.5000000e-01 6.5000000e+01 1.0067889e+03],[-1.88095126 -0.99498789  0.          0.         -0.30326392],2
22.68,40.94,0.25,65.0,39.338449999999035,[22.68    40.94     0.25    65.      39.33845],[-1.88095126 -0.99239189  0.          0.         -0.3530438 ],2
22.68,41.0,0.25,65.0,31.603333333333413,[22.68       41.          0.25       65.         31.60333333],[-1.88095126 -0.97681587  0.          0.         -0.35344181],2
22.68,41.02,0.25,65.0,1690.1297999999927,[2.2680000e+01 4.1020000e+01 2.5000000e-01 6.5000000e+01 1.6901298e+03],[-1.88095126 -0.97162387  0.          0.         -0.26810282],2
22.68,41.54,0.25,65.0,14506.333900000029,"[2.26800000e+01 4.15400000e+01 2.50000000e-01 6.50000000e+01
 1.45063339e+04]",[-1.88095126 -0.83663172  0.          0.          0.3913512 ],2
22.68,41.55,0.25,65.0,11984.06182499999,"[2.26800000e+01 4.15500000e+01 2.50000000e-01 6.50000000e+01
 1.19840618e+04]",[-1.88095126 -0.83403571  0.          0.          0.26156843],2
22.68,41.57,0.25,65.0,19317.916799999988,"[2.26800000e+01 4.15700000e+01 2.50000000e-01 6.50000000e+01
 1.93179168e+04]",[-1.88095126 -0.82884371  0.          0.          0.63892978],2
22.68,41.75,0.25,65.0,13.364450000000376,[22.68    41.75     0.25    65.      13.36445],[-1.88095126 -0.78211566  0.          0.         -0.35438028],2
22.68,41.79,0.25,65.0,3088.1940500000023,"[2.26800000e+01 4.17900000e+01 2.50000000e-01 6.50000000e+01
 3.08819405e+03]",[-1.88095126 -0.77173164  0.          0.         -0.19616583],2
22.68,41.81,0.25,65.0,2.5538000000002365,[22.68   41.81    0.25   65.      2.5538],[-1.88095126 -0.76653964  0.          0.         -0.35493654],2
